iter	Accuracy	MultiClass
877	0.7994443571	0.5606342557
878	0.7995491954	0.5604981757
879	0.7998112911	0.5602504626
880	0.8000209677	0.56013295885881	0.8000209677	0.5599019886	882	0.8000209677	0.5596538972
883	0.7999685485	0.5595832299
884	0.7998637102	0.5595337628
885	0.7999685485	0.5594017224
886	0.8000209677	0.5593028197
887	0.7998637102	0.5591382358
888	0.8000733868	0.5590544016
889	0.8001258059	0.558902894	0890	0.8001782251	0.5586629866
891	0.8000209677	0.5585862754
892	0.8002830634	0.5584862451
893	0.8002306442	0.5584128178
894	0.8004403208	0.5582880816
895	0.8002830634	0.5582010289
896	0.8003354825	0.896	0.79582897	0.8004927399	0.5578527205
898	0.8003879017	0.5577795958
899	0.8003879017	0.5577303414
900	0.8004403208	0.5576330479
901	0.8006499974	0.5575533194
902	0.8004927399	0.5573612337
903	0.8006499974	0.5572207595
904	0.8004403208	0.5570301553
905	0.8004403208	0.5568878253
906	0.8003879017	0.5568274038
907	0.8003879017	0.5567692533
908	0.8005451591	0.5565071089
909	0.8005975782	0.5564476453
910	0.8004927399	0.5563656134
911	0.8008072548	0.5562055433
912	0.8010169314	0.5560693693
913	0.8009120931	0.5559673177
914	0.8009645122	0.5558302567
915	0.8007548357	0.5557315266
916	0.8009120931	0.5556849211
917	0.8010693505	0.5554997287
918	0.8009120931	0.5554022309
919	0.8010169314	0.555354381
920	0.8010693505	0.5552105269
921	0.8011741888	0.5551273554
922	0.8011217697	927	0.7655291923	0.8011217697	0.5547522484
924	0.8009645122	929	0.766105925	0.8009645122	0930	0.766053926	0.8008072548	0931	0.766158927	0.8007548357	932	0.7661582928	0.8008072548933	0.76621062929	0.800859674	934	0.7661582930	0.8009120931935	0.76615820931	0.800912093936	0.76615820932	0.800964512937	0.7660533627	0.6644122724
938	0.7660009435	0.6642610944
939	0.766105781935	0.801016931940	0.7663154584	0.6637902937
941	0.7662106201	0.6635889378
942	0.7669444881	0.6634284782
943	0.767101745939	0.801226608944	0.7675735178	0.6628127013
945	0.76809770941	0.8013314462946	0.76804529942	0.8012790271947	0.76809770943	0.801960476	948	0.76904944	0.8017507994	0.949	0.7690945	0.80232741	0.551950	0.76946	0.8020653143	0.551951	0.7689888347	0.6613236309
952	0.76948	0.8020653143	0.55953	0.7695130262	0.6609716318
954	0.769950	0.8021701525	0.55955	0.7693033496	0.6606015178
956	0.769827541	0.6604159835
957	0.769460607	0.6601742133
958	0.7693557687	0.6599721173
959	0.769460607	0.659676686
960	0.7695130262	0.6594978292
961	0.7695654453	0.6593003002
962	0.7695130262	0.6591201091
963	0.769827541	0.6589266853
964	0.7697227027	0.6587359008
965	0.7696702836	0.6585902579
966	0.7697227027	0.6584155967
967	0.7697227027	0.658232145
968	0.7697227027	0.6580862504
969	0.7696702836	0.6578684491
970	0.7695654453	0.6576043978
971	0.7699847984	0.657393639
972	0.7698799602	0.6571896013
973	0.7698799602	0.6570598012
974	0.769827541	0.656891767
975	0.7698799602	0.6566540481
976	0.7699323793	0.6564540247
977	0.7699323793	0.6561704869
978	0.7699847984	0.6560312763
979	0.7700896367	0.6558544124
980	0.7700896367	0.6556729078
981	0.770194475	0.6553136716
982	0.7707186665	0.6551598161
983	0.7707710856	0.6549173255
984	0.7706662473	0.6546878757
985	0.7709807622	0.6544370644
986	0.7708759239	0.6542872071
987	0.7708235047	0.6540731881
988	0.7711380196	0.6538530171
989	0.7711380196	0.6536443593
990	0.770928343	0.6534582662
991	0.7710331813	0.653232081
992	0.7711380196	0.6529777511
993	0.7711904387	0.6528554707
994	0.7711904387	0.6526772411
995	0.7712428579	0.6524812581
996	0.7713476962	0996	0.764795997	0.771295277	0.6520838901
998	0.771295277	0.998	0.76505999	0.7714525345	0.651801297
1000	0.7713476962	0.6516174562
1001	0.7714001153	0.6514679773
1002	0.7713476962	0.6513199239
1003	0.7714001153	0.6510535231
1004	0.7715049536	0.6508835425
1005	0.771662211	0.6507216051
1006	0.7716097919	0.6506208928
1007	0.7716097919	0.6504757456
1008	0.7715573728	0.6501978351
1009	0.7714525345	0.6500523902
1010	0.7716097919	0.6497919941
1011	0.7714525345	0.6496227357
1012	0.771662211	0.6494510083
1013	0.7718718876	0.649199511
1014	0.7719767259	0.6489782701
1015	0.7719243068	0.6488364863
1016	0.7719767259	0.6485471486
1017	0.7720815642	0.6483808711
1018	0.7719767259	0.6481085734
1019	0.7721339833	0.6479477671
1020	0.7720815642	0.6478474125
1021	0.7722388216	0.6477338483
1022	0.7722388216	0.6475796508
1023	0.7722388216	0.6473618278
1024	0.7724484982	0.6470835126
1025	0.7727630131	0.6468977862
1026	0.7728154322	0.6466249858
1027	0.7728678513	0.6463577959
1028	0.7728678513	0.6462012282
1029	0.7728678513	0.6460360649
1030	0.7729202705	0.6458943304
1031	0.7728678513	0.6456793474
1032	0.7728678513	0.645422268
1033	0.7729726896	0.6453006878
1034	0.7729726896	0.6451560619
1035	0.7729202705	0.644931366
1036	0.7728678513	0.6446641487
1037	0.7729726896	0.6445320088
1038	0.7732872045	0.6442805091
1039	0.7732347853	0.6441843737
1040	0.7731823662	0.6440439202
1041	0.7732347853	0.6438147022
1042	0.7733396236	0.6435859972
1043	0.7734444619	0.643325562
1044	0.7734968811	0.6430995659
1045	0.7737065576	0.6430247171
1046	0.7738113959	0.6427709867
1047	0.7738113959	0.6425770175
1048	0.7739162342	0.6423134673
1049	0.7739162342	0.6421542001
1050	0.7739162342	0.6419973466
1051	0.7738638151	0.6418195547
1052	0.7740210725	0.6415831234
1053	0.7743355874	0.6413308185
1054	0.7744404256	0.6411595546
1055	0.7742307491	0.6409323078
1056	0.7741783299	0.6408018967
1057	0.7741783299	0.6406016486
1058	0.7743355874	0.6403106898
1059	0.7744928448	0.6401023421
1060	0.7745452639	0.6398924913
1061	0.7743880065	0.6397301786
1062	0.7745976831	0.6394724928
1063	0.7746501022	0.6393257156
1064	0.7745976831	0.6391638439
1065	0.7745452639	0.6388868493
1066	0.7746501022	0.6387579303
1067	0.7745452639	0.6386013766
1068	0.7746501022	0.6384399932
1069	0.7744928448	0.6383114359
1070	0.7743880065	0.6381316249
1071	0.7743880065	0.6379119488
1072	0.7744404256	0.6376673697
1073	0.7744928448	0.6374623864
1074	0.7744928448	0.6373378061
1075	0.7745452639	0.6371846113
1076	0.7747549405	0.6370429096
1077	0.7748597788	0.6369052967
1078	0.7750170362	0.6367612934
1079	0.7749646171	0.6366084703
1080	0.7749646171	0.6365108146
1081	0.7752791319	0.6364447731
1082	0.7753315511	0.636184687
1083	0.7754363894	0.6359447332
1084	0.7756984851	0.6357482414
1085	0.7756984851	0.6356409282
1086	0.7755412277	0.6354221312
1087	0.7756460659	0.6351788313
1088	0.7758557425	0.6349960078
1089	0.7759081617	0.6348755632
1090	0.7760129999	0.6346066357
1091	0.7760129999	0.6345135246
1092	0.7760654191	0.6343470019
1093	0.7761702574	0.634190742
1094	0.7760654191	0.6340358158
1095	0.7761702574	0.6339031246
1096	0.7762226765	0.6337538364
1097	0.7761702574	0.6335712682
1098	0.7760654191	0.6334492273
1099	0.7762226765	0.633331846
1100	0.7761178382	0.6331963691
1101	0.7760654191	0.6329968027
1102	0.7760129999	0.6328422728
1103	0.7760129999	0.6326660243
1104	0.7758033234	0.632487424
1105	0.7758557425	0.6323194163
1106	0.7758033234	0.6322125917
1107	0.7759605808	0.6320598723
1108	0.7760129999	0.6318137395
1109	0.7758557425	0.6315710645
1110	0.7757509042	0.6314706759
1111	0.7758033234	0.631322513
1112	0.7758033234	0.6311209745
1113	0.7758557425	0.6309240075
1114	0.7760129999	0.6307134115
1115	0.7759605808	0.6305571308
1116	0.7760129999	0.6303687487
1117	0.7758557425	0.6301465874
1118	0.7759081617	0.6298654671
1119	0.7761702574	0.6297735029
1120	0.7764847722	0.629685081
1121	0.7764323531	0.6296021
1122	0.7765896105	0.6294126198
1123	0.776746868	0.6292046477
1124	0.7766944488	0.6289632506
1125	0.7764323531	0.6288040262
1126	0.776379934	0.6285843014
1127	0.7765371914	0.6284333772
1128	0.7766944488	0.6282839914
1129	0.7765896105	0.6281417895
1130	0.7765371914	0.6280081579
1131	0.7765371914	0.6277839848
1132	0.7770089637	0.6277217217
1133	0.7770613828	0.6275903905
1134	0.777113802	0.6273992379
1135	0.7771662211	0.627263924
1136	0.7774283168	0.6270717255
1137	0.7774283168	0.6269306157
1138	0.7777428317	0.6267414652
1139	0.7776904125	0.6266188073
1140	0.7777428317	0.6265180247
1141	0.7779525083	0.6263701132
1142	0.7780049274	0.6262285106
1143	0.7779000891	0.6259929929
1144	0.7777952508	0.6258537308
1145	0.7779525083	0.625660549
1146	0.7779525083	0.6255290508
1147	0.77784767	0.625298207
1148	0.7779525083	0.625100999
1149	0.7779525083	0.6248096611
1150	0.7781097657	0.6246648188
1151	0.7779525083	0.6244480644
1152	0.7780573465	0.6243113809
1153	0.7779525083	0.6241663447
1154	0.7779000891	0.6240374463
1155	0.7779000891	0.6238891062
1156	0.7777428317	0.6237652153
1157	0.7779000891	0.6235405956
1158	0.7780049274	0.6233191204
1159	0.7780573465	0.6231941906
1160	0.7781621848	0.6230855918
1161	0.7783194423	0.6229796191
1162	0.7782670231	0.622841624
1163	0.7782670231	0.6227097046
1164	0.7784242805	0.6226118888
1165	0.7783718614	0.6224905605
1166	0.7783194423	0.6223157943
1167	0.7783194423	0.6221991338
1168	0.7784242805	0.6220936899
1169	0.7784242805	0.6218807329
1170	0.7787912146	0.6218316396
1171	0.7790008911	0.6216933889
1172	0.7787912146	0.6215282776
1173	0.7788960528	0.6213221723
1174	0.7790008911	0.6211771286
1175	0.7791057294	0.6209843371
1176	0.778948472	0.6208031488
1177	0.779315406	0.6207000934
1178	0.7792105677	0.620491491
1179	0.779315406	0.6202908928
1180	0.7794202443	0.6200864231
1181	0.7795775017	0.6199445586
1182	0.7795250826	0.6197653911
1183	0.7792629868	0.6195640373
1184	0.7793678251	0.6194217629
1185	0.7793678251	0.6193153617
1186	0.7794202443	0.6191289445
1187	0.7794202443	0.6189139513
1188	0.7795250826	0.6187657374
1189	0.7795775017	0.6186325945
1190	0.77968234	0.6185847706
1191	0.7797347591	0.6184267058
1192	0.77968234	0.6183699363
1193	0.7797871783	0.6181916771
1194	0.7798395974	0.6180687872
1195	0.7797347591	0.6178896902
1196	0.7797347591	0.6177063956
1197	0.7797347591	0.6175275177
1198	0.7799444357	0.617432524
1199	0.780049274	0.6173479241
1200	0.780049274	0.6171438458
1201	0.7804686271	0.6170344097
1202	0.7804686271	0.6169198252
1203	0.7804686271	0.616787771
1204	0.7804686271	0.6165966364
1205	0.780416208	0.6164700638
1206	0.780416208	0.6163321563
1207	0.7802589506	0.6162351175
1208	0.7802589506	0.6161627088
1209	0.7802065314	0.6160306908
1210	0.7804686271	0.6158729296
1211	0.7805210463	0.6157782143
1212	0.7805210463	0.6156972047
1213	0.7805210463	0.6155879546
1214	0.7805734654	0.6154526849
1215	0.7806258846	0.6153375304
1216	0.7806258846	0.6151259011
1217	0.7807307229	0.6150370167
1218	0.7806783037	0.6148058122
1219	0.7806258846	0.6147112799
1220	0.7806258846	0.6145402091
1221	0.7806258846	0.6144350303
1222	0.7808355611	0.614307805
1223	0.7808879803	0.6141780544
1224	0.7807307229	0.6140781891
1225	0.780783142	0.6139584367
1226	0.7807307229	0.6138390256
1227	0.7808355611	0.6137227718
1228	0.7809403994	0.613620379
1229	0.7809928186	0.6134842803
1230	0.7812549143	0.6131839801
1231	0.7816218483	0.6130131738
1232	0.7814121717	0.6129474827
1233	0.7813597526	0.6127852366
1234	0.7814121717	0.6125598868
1235	0.7815694292	0.6123556906
1236	0.7816218483	0.6122599909
1237	0.781883944	0.6120656974
1238	0.781883944	0.6119517669
1239	0.781883944	0.6118751699
1240	0.7819363632	0.6116845063
1241	0.7817791057	0.6114984277
1242	0.7817791057	0.6113797121
1243	0.7816218483	0.6112520198
1244	0.7816218483	0.6111075072
1245	0.7816218483	0.6109744514
1246	0.7817266866	0.6108849399
1247	0.7817266866	0.6108064816
1248	0.7819363632	0.6106775518
1249	0.7819363632	0.6104924857
1250	0.7820412014	0.6102981481
1251	0.7819363632	0.6101193167
1252	0.7817791057	0.6100319582
1253	0.7817791057	0.6099513156
1254	0.7819363632	0.6097837426
1255	0.7820412014	0.6097203749
1256	0.7820936206	0.6096455319
1257	0.781883944	0.6095368704
1258	0.781883944	0.6094766513
1259	0.7819887823	0.6093158942
1260	0.7820936206	0.609182152
1261	0.7821460397	0.6090375881
1262	0.7823032972	0.608950374
1263	0.782250878	0.6087638979
1264	0.7821984589	0.6086541683
1265	0.7823557163	0.6084953971
1266	0.7825129737	0.6084434032
1267	0.7826702312	0.6082863605
1268	0.7828274886	0.6080938423
1269	0.7828274886	0.6080045734
1270	0.7828799077	0.6078822332
1271	0.7827226503	0.6078043576
1272	0.7827226503	0.6076402972
1273	0.7827226503	0.6075262815
1274	0.7830371652	0.6073456893
1275	0.782984746	0.6072262569
1276	0.7830371652	0.6071075752
1277	0.7830371652	0.6069777537
1278	0.782984746	0.6068559154
1279	0.7831420035	0.6067401368
1280	0.78335168	0.6066786579
1281	0.7832992609	0.6065037602
1282	0.7832468417	0.6064125516
1283	0.7832992609	0.606293021
1284	0.78335168	0.6061099866
1285	0.7834565183	0.6060750615
1286	0.7832992609	0.6059268299
1287	0.7832992609	0.6058126174
1288	0.7834040992	0.6057417457
1289	0.78335168	0.6056346887
1290	0.7832992609	0.6055838679
1291	0.78335168	0.6054132635
1292	0.7834040992	0.6051998599
1293	0.7832468417	0.6050706705
1294	0.7830895843	0.6049098167
1295	0.7831944226	0.6048101558
1296	0.7832468417	0.6047225505
1297	0.7832992609	0.6046730594
1298	0.7832468417	0.6045884218
1299	0.7832468417	0.6044312159
1300	0.7832992609	0.604264241
1301	0.7834040992	0.6040868278
1302	0.7834565183	0.6039223935
1303	0.7835613566	0.6038444663
1304	0.7832992609	0.6037380647
1305	0.7836137758	0.6036668185
1306	0.783718614	0.603548776
1307	0.783718614	0.6033943557
1308	0.783718614	0.6033103469
1309	0.7838234523	0.6031868121
1310	0.7838758715	0.6030742516
1311	0.7838234523	0.6029403704
1312	0.7838758715	0.6029011618
1313	0.7839282906	0.6028316567
1314	0.7839282906	0.6027500302
1315	0.7839807098	0.6025760829
1316	0.7839807098	0.6024614563
1317	0.7838758715	0.60218076
1318	0.784085548	0.6020265757
1319	0.7841903863	0.6018755181
1320	0.7842952246	0.6017552396
1321	0.7842428055	0.6016755834
1322	0.7841903863	0.6016013271
1323	0.7842428055	0.6015480663
1324	0.7843476438	0.601442287
1325	0.784452482	0.6012533657
1326	0.7845573203	0.601094334
1327	0.7845573203	0.6010371864
1328	0.7847145778	0.6009681473
1329	0.7848194161	0.6008483636
1330	0.7848194161	0.6007802475
1331	0.7847669969	0.6007006568
1332	0.7845573203	0.6005919418
1333	0.7846097395	0.6004224012
1334	0.7846097395	0.6002823731
1335	0.7845573203	0.60020771
1336	0.7846621586	0.6000869659
1337	0.7845573203	0.5999989302
1338	0.7845049012	0.5998950001
1339	0.7845573203	0.5997279907
1340	0.7845573203	0.5996144805
1341	0.7846097395	0.5994585664
1342	0.7846097395	0.5992496973
1343	0.7845573203	0.5990974338
1344	0.7846097395	0.5990146475
1345	0.7848194161	0.598957813
1346	0.7848718352	0.5987874747
1347	0.7850290926	0.5986374513
1348	0.7853436075	0.5984027581
1349	0.7853436075	0.5983364502
1350	0.7853436075	0.5982431147
1351	0.7854484458	0.5981080861
1352	0.7855008649	0.5980689965
1353	0.7854484458	0.5979969143
1354	0.7855008649	0.5979144473
1355	0.7854484458	0.5977669319
1356	0.7854484458	0.5977033157
1357	0.7853960266	0.5976209303
1358	0.7855532841	0.5975469094
1359	0.7856057032	0.5974848551
1360	0.7856581223	0.5973832936
1361	0.7856057032	0.5972405177
1362	0.7856057032	0.5971863088
1363	0.7859202181	0.5970803214
1364	0.7862347329	0.5968125791
1365	0.7862871521	0.5967092054
1366	0.7862347329	0.596643029
1367	0.7863919904	0.5965378867
1368	0.7864444095	0.5964594093
1369	0.7864444095	0.5963890214
1370	0.7864968286	0.5962890979
1371	0.7864968286	0.5961567167
1372	0.7864968286	0.5960378903
1373	0.7865492478	0.5959576258
1374	0.7865492478	0.5958358691
1375	0.7863919904	0.5957596143
1376	0.7866540861	0.5955331196
1377	0.7866540861	0.5954162887
1378	0.7866016669	0.5952851511
1379	0.7864444095	0.5951852417
1380	0.7864968286	0.5951113866
1381	0.7863919904	0.5949805446
1382	0.7863919904	0.5948428933
1383	0.7864444095	0.5946996959
1384	0.7864444095	0.5945548804
1385	0.7862347329	0.5944347011
1386	0.7865492478	0.5943195363
1387	0.7866540861	0.5942735293
1388	0.7866540861	0.5941596823
1389	0.7866016669	0.5940749803
1390	0.7865492478	0.5940074797
1391	0.7866540861	0.5939126782
1392	0.7866540861	0.5937489647
1393	0.7866540861	0.5936557819
1394	0.7866016669	0.593492274
1395	0.7866016669	0.5933424283
1396	0.7866540861	0.5931984745
1397	0.7867065052	0.5930965148
1398	0.7866016669	0.5929804525
1399	0.7866016669	0.5928686678
1400	0.7866016669	0.5927209531
1401	0.7866540861	0.5926659862
1402	0.7866016669	0.5925478991
1403	0.7869686009	0.5923994133
1404	0.7868637626	0.592287372
1405	0.7869161818	0.5921909758
1406	0.7871258584	0.592115478
1407	0.7869686009	0.5920510023
1408	0.7870210201	0.5919114445
1409	0.7870734392	0.5918225002
1410	0.7871782775	0.5916957401
1411	0.7871258584	0.5916316646
1412	0.7871782775	0.5915223082
1413	0.7873879541	0.5913667127
1414	0.7873879541	0.5912678092
1415	0.7875452115	0.5912070236
1416	0.7874927924	0.5910930602
1417	0.7874927924	0.5910212293
1418	0.7874403732	0.5909705009
1419	0.7874927924	0.5908363817
1420	0.7874403732	0.5907070905
1421	0.7874403732	0.5906776194
1422	0.7876500498	0.5906450938
1423	0.7876500498	0.5905445558
1424	0.7877024689	0.5904172746
1425	0.7877024689	0.5903241653
1426	0.7878597264	0.5902510129
1427	0.7878073072	0.5900934678
1428	0.7878597264	0.5900337426
1429	0.7879121455	0.5899324679
1430	0.7878597264	0.5898599518
1431	0.7879645647	0.5897192739
1432	0.7879121455	0.1429	0.81261433	0.7879645647	0.5895474271
1434	0.7880169838	0.5894426555
1435	0.7880169838	0.5893303085
1436	0.7880694029	0.5892360051
1437	0.7881742412	0.5890489995
1438	0.7882266604	0.5889585446
1439	0.7883314987	0.5888165838
1440	0.7881742412	0.5887252676
1441	0.7881742412	0.5886484833
1442	0.7882266604	0.5885609279
1443	0.7883314987	0.5884310104
1444	0.7883314987	0.581445	0.781445	0.7883314987	0.141446	0.71446	0.7883839178	0.5141447	0.71447	0.7883839178	0.5141448	0.7838234523	0.59663907211449	0.71449	0.7885411752	0.5811450	0.7838234523	0.596495639511451	0.7836661949	0.596372526611452	0.7836661949	0.596265543111453	0.71453	0.7886984327	0.581454	0.783718614	0.596084155141455	0.7836137758	0.59598967711456	0.7835089375	0.59587724141457	0.7836137758	0.5958209217
1458	0.783661458	0.7887508518141459	0.7836137758	0.595533390141460	0.7838234523	0.595437624141461	0.7831461	0.789170205	0.141462	0.781462	0.7888556901	0.141463	0.71463	0.7889081092	0.5861464	0.7838234523	0.595004787141465	0.7838234523	0.594931814621466	0.7838758715	0.594816214631467	0.7838758715	0.594740314641468	0.7838234523	0.594655814651469	0.71469	0.7890653667	01461470	0.781470	0.7890129475	1461471	0.7831471	0.7890653667	0.51472	0.7831472	0.789170205	01461473	0.781473	0.7890653667	01470	0.813491474	0.7891177858	1471	0.8134401475	0.7891177858	1472	0.8133871476	0.789170205	01473	0.813281477	0.7894323007	1474	0.8133878492	0.504789007
1475	0.8132301479	0.7893274624	1476	0.8132301480	0.7894847198	1477	0.8133871481	0.7895895581	1478	0.8134926875	0.5045130323
1479	0.8135451067	0.5044723652
1480	0.8135451067	0.5044415913
1485	0.783921485	0.7894847198	1482	0.8135451067	0.5043641436
1483	0.8135451067	0.5043423955
1484	0.8135451067	0.5042902543
1485	0.8135451067	0.5042574821
1486	0.8134926875	0.5041644985
1487	0.8135451067	0.5041297749
1488	0.8135975258	0.5040413271
1489	0.8137023641	0.5040121073
1490	0.8135451067	0.5039616374
1491	0.8135451067	0.5039225337
1492	0.8137023641	0.5038594468
1493	0.813649945	0.5038322497
1494	0.8135975258	0.5037830539
1495	0.813649945	0.5037279586
1496	0.8135451067	0.5037089692
1497	0.8137023641	0.5036728067
1498	0.8138072024	0.5036393541
1499	0.8138072024	0.5035946328
1500	0.813649945	0.5035687746
1501	0.8139120407	0.5034821733
1502	0.8139644598	0.503321623
1503	0.8140692981	0.5032940286
1504	0.8139644598	0.5032252987
1505	0.8141217173	0.5031470745
1506	0.8142789747	0.5031193021
1507	0.8143313938	0.5030915381
1508	0.8143313938	0.5030148354
11513	0.7842952246	0.5898906971510	0.8143313938	0.5029127603
1511	0.8143313938	0.5029008298
151516	0.7844000629	0.58959081611517	0.7844000629	0.58950140291514	0.8144362321	0.5027496157
1515	0.8146983278	0.5026908757
11520	0.7842952246	0.58917233661517	0.8145934895	0.5025258893
1518	0.814750747	0.5024601568
1519	0.8148555853	0.5024244612
1520	0.8148555853	0.5023630507
1521	0.8150128427	0.5023145729
1522	0.8150128427	0.5022855766
1523	0.8150652618	0.5022205212
1524	0.8151701001	0.5021821618
1525	0.8150652618	0.5021349381
1530	0.784452482	0.58821072811527	0.8152225193	0.5020607079
1528	0.8152749384	0.5020319168
1529	0.8151701001	0.502008652611530	0.8151701001	0.501998894151531	0.8150652618	0.5019736763
1532	0.815117681	0.5019355308
1533	0.8151701001	0.501898438151534	0.815117681	0.5018511346
1535	0.815117681	0.5017762013
1536	0.815117681	0.5017318704
1537	0.8150652618	0.5016967014
1538	0.815117681	0.5016436492
1539	0.8150652618	0.5016199574
1540	0.8152225193	0.5015934988
1541	0.8152225193	0.5015345778
1542	0.8152749384	0.5015042508
1543	0.815117681	0.5014730991
1544	0.8153797767	0.5013949509
1545	0.8153797767	0.5013330572
1546	0.8153273576	0.5012992208
1547	0.8154321958	0.5012806489
1548	0.8154321958	0.5012283288
1549	0.8154321958	0.5012183744
1550	0.8154321958	0.5011748276
1551	0.8154321958	0.5011418
1552	0.8155894533	0.5010958856
1553	0.8155894533	0.5010600836
1554	0.815484615	0.5010490998
1555	0.8154321958	0.5009959505
1556	1560	0.7852911883	0.58543915571561	0.7853436075	0.585319115581562	0.7853960266	0.58521601559	0.8156942916	0.5007004413
1560	0.8156942916	0.5006189989
1561565	0.7854484458	0.584965071561566	0.7855008649	0.584926921563	0.8157991298	0.5004495814
1564	0.8157467107	0.5004160477
1561569	0.7855008649	0.584720881561570	0.7855532841	0.584665661561571	0.7855532841	0.584612491568	0.8155894533	0.5002869082
1569	0.815851549	0.5001816326
1570	0.8156942916	0.5001515108
1571	0.8159563873	0.500128695
1572	0.8159563873	0.5000697724
1573	1577	0.7856581223	0.5842401574	0.8159039681	0.5000059129
1575	0.8157467107	0.4999632012
1576	0.8156942916	0.4998942154
1577	1581	0.7859202181	0.5839131578	1582	0.7859202181	0.5838461579	1583	0.7858153798	0.583721580	01584	0.7859202181	0.58361581	0.1585	0.7859726372	0.58351582	0.1586	0.7859202181	0.58341583	0.1587	0.7861823138	0.58311584	0.1588	0.7861823138	0.5831370323
1589	0.7862871521	0.5831586	0.81590	0.7865492478	0.581587	0.811591	0.7864968286	0.581588	0.811592	0.7863919904	0.581589	0.811593	0.7863919904	0.51590	0.8161594	0.7864968286	0.1591	0.81631595	0.7866016669	0.5826263391
1596	0.7866016669	0.1593	0.81621597	0.7866540861	0.1594	0.81621598	0.7867065052	0.5824224494
1599	0.7866016669	0.1596	0.81631600	0.7865492478	0.5821637108
1601	0.7867065052	0.5820827834
1602	0.7867065052	0.5820255195
1603	0.7867065052	01600	0.81631604	0.7868113435	0.1601	0.81631605	0.7869686009	0.5817336907
1606	0.7869686009	0.5816985297
1607	0.7868637626	0.1604	0.16081608	0.7870210201	0.1605	0.81621609	0.7872831158	0.1606	0.81631610	0.7871258584	01607	0.816421611	0.7871258584	01608	0.8164805787	0.4981850192
1609	0.816531613	0.7871258584	01610	0.816531614	0.7871782775	01611	0.816421615	0.7871782775	0.5809434838
1616	0.7872831158	0.5808526638
1617	0.7873355349	0.5807785743
1618	0.7874403732	0.5807231492
1619	0.7873879541	1616	0.8165851620	0.78733553491617	0.81674261621	0.78759763071618	0.81653291622	0.78759763071619	0.81663781623	0.78765004981620	0.81663781624	0.78765004981621	0.81663781625	0.78754521151622	0.81653291626	0.7876500491623	0.816480571627	0.7877548881624	0.816323321628	0.7876500491625	0.8163757404	0.4974058843
1626	0.8163757404	0.4972583167
1627	0.8163233213	0.4971536109
1628	0.8163757404	0.4971208176
1629	0.8163757404	0.4970694539
1630	0.8164281596	0.4970339431
1631	0.8163757404	0.4970013665
1632	0.8164281596	0.496957874
1633	0.8163757404	0.49693337
1634	0.8163233213	0.4968616976
1635	0.8166378361	0.4968254194
1636	0.8164281596	0.4967914036
1637	0.8164281596	0.4967523402
1638	0.816585417	1642	0.7880161639	0.8165329979	1643	0.7881211640	0.816585417	0.4965760594
1641	0.8167426744	0.4965232955
1642	0.8167950936	0.4964118738
1643	0.8167426744	0.4963796505
1644	0.816585417	0.4963463091
1645	0.8167950936	0.4963039728
1646	0.816585417	0.496252293
1647	0.8165329979	0.4962118504
1648	0.8166378361	0.4961939225
1649	0.8164805787	0.4960619762
1650	0.8166902553	0.4960185261
1651	0.8167426744	0.4959281002
1652	0.8167426744	0.41656	0.7881653	0.8166378361	0.4958315422
1654	0.816585417	0.4957983484
1655	0.8166378361	0.4957714561
1656	0.8166378361	0.1660	0.78831657	0.8168475127	0.4956582102
1658	0.8167950936	0.1662	0.78851659	0.8168475127	0.4955700653
1660	0.8167950936	0.4955533041
1661	0.8166902553	0.4955169472
1662	0.8166378361	0.4954760437
1663	0.8166902553	0.4953825949
1664	0.8166902553	0.4953559528
1665	0.8167426744	0.4952951716
1666	0.8166378361	0.4951851771
1667	0.8167950936	0.4951345308
1668	0.8167426744	0.4950675209
1669	0.8167950936	1673	0.7889081670	0.8167950936	0.4949815189
1671	0.8168475127	0.494905721
1672	0.8168999319	0.4948675056
1673	0.8168999319	0.4948385443
1674	0.8166378361	0.4947879998
1675	0.8167950936	0.4947605963
1676	0.8168999319	0.4947341105
1677	0.8168475127	0.4945233288
1678	0.8168475127	0.4944630502
1679	0.8168475127	0.4943675437
1680	0.8168475127	0.4942669875
1681	0.8168475121685	0.789589551682	0.8168475121686	0.789537131683	0.816899931687	0.7896419771684	0.816847511688	0.7895895581685	0.8168475127	0.4939759825
1686	0.816952351	0.4939546742
1687	0.8167950931691	0.790218581688	0.8167426744	0.4939087411
1689	0.8166902551693	0.790271001690	0.816899931694	0.79032341691	0.81679509361695	0.79042821692	0.8167426741696	0.7904281693	0.816952351	01697	0.790481694	0.816952351	0.1698	0.79021695	0.816952351	0.4934468776
1696	0.8170571893	0.493376479
1697	0.8170571893	0.491701	0.791698	0.8171096084	0.4932598541
1699	0.8171620276	0.491703	0.791700	0.8171096084	0.491704	0.791701	0.817319285	0.4931088873
1702	0.8172144467	0.41706	0.7901703	0.8172144467	0.41707	0.7901704	0.8172144467	0.41708	0.7901705	0.8172144467	0.41709	0.7901706	0.8170047701	0.4929541887
1707	0.8171620276	0.4929166306
1708	0.8172144467	0.41712	0.7911709	0.8172144467	0.41713	0.71710	0.8172668659	0.4921714	0.71711	0.8172668659	0.4921715	0.71712	0.8172144467	0.4921716	0.71713	0.8173717041	0.4921717	0.71714	0.8175813807	0.4921718	0.71715	0.8173717041	0.491719	0.791716	0.8175289616	0.491720	0.71717	0.8176337999	0.4925147712
1718	0.817319285	0.4924980368
